User_id,First_tran_date,Location,Age,Gender
7177092,2019-11-10,HN,18_to_22,FEMALE
32134179,2019-08-15,Other Cities,unknown,MALE
28192678,2020-05-30,HN,>37,FEMALE
46831129,2019-05-04,HN,18_to_22,FEMALE
49777116,2019-11-19,Other Cities,unknown,MALE
57497206,2020-07-29,HCMC,33_to_37,FEMALE
31883546,2020-08-20,Other Cities,unknown,FEMALE
40144284,2017-10-18,HCMC,>37,MALE
44941419,2019-01-26,Other Cities,23_to_27,MALE
38838834,2017-05-17,Other Cities,unknown,MALE
2914076,2020-09-28,HCMC,33_to_37,FEMALE
55616406,2020-04-27,Other Cities,18_to_22,MALE
47723268,2019-06-19,Other,28_to_32,MALE
1405006,2018-04-19,Other,>37,MALE
46173298,2019-10-14,HCMC,18_to_22,FEMALE
28238124,2018-07-13,Other Cities,28_to_32,MALE
50240196,2019-11-16,Unknown,unknown,MALE
41665919,2018-04-23,HN,>37,MALE
40151120,2017-12-29,HN,>37,FEMALE
37628606,2018-01-09,HCMC,33_to_37,MALE
47190837,2019-10-14,Other Cities,unknown,FEMALE
50721590,2019-11-12,HCMC,unknown,FEMALE
44804066,2019-02-25,HCMC,28_to_32,FEMALE
42643231,2018-07-24,HN,28_to_32,FEMALE
56141047,2020-05-25,Other Cities,18_to_22,MALE
26464538,2018-11-26,HCMC,33_to_37,MALE
54308944,2020-03-12,HCMC,>37,MALE
46262184,2019-03-10,Other Cities,23_to_27,MALE
49787928,2019-10-13,Other Cities,23_to_27,MALE
46435230,2019-09-06,Other Cities,23_to_27,MALE
47791549,2019-06-27,HCMC,33_to_37,MALE
48167993,2019-07-16,Other Cities,23_to_27,MALE
49943352,2019-10-31,Unknown,unknown,MALE
27322665,2017-01-01,HCMC,>37,MALE
24056726,2019-07-31,HCMC,>37,MALE
51316163,2020-07-24,Other Cities,23_to_27,FEMALE
47178052,2019-12-06,HCMC,28_to_32,MALE
12373474,2019-08-28,Unknown,23_to_27,MALE
49349527,2019-10-16,Other Cities,33_to_37,MALE
51321746,2020-02-14,Other,unknown,FEMALE
28530516,2019-05-23,HCMC,28_to_32,FEMALE
48885780,2019-11-02,Other Cities,23_to_27,FEMALE
45081397,2019-08-22,Other Cities,28_to_32,MALE
44791852,2018-12-25,Other Cities,23_to_27,FEMALE
35575250,2016-09-21,HN,33_to_37,MALE
39953384,2019-08-28,HCMC,18_to_22,MALE
46072834,2019-12-31,Other Cities,28_to_32,MALE
39728433,2018-02-06,HCMC,18_to_22,FEMALE
39377494,2019-01-31,HN,28_to_32,MALE
41692377,2019-11-28,HCMC,23_to_27,FEMALE
55921891,2020-05-18,Other Cities,unknown,MALE
41878467,2020-04-05,Other Cities,18_to_22,MALE
48498271,2020-09-21,HCMC,28_to_32,MALE
18315486,2017-09-20,Other Cities,28_to_32,MALE
59351960,2020-10-13,HN,33_to_37,MALE
54017130,2020-03-21,Other Cities,28_to_32,MALE
39733911,2017-08-19,HN,28_to_32,MALE
59040287,2020-10-12,Other Cities,unknown,MALE
46964124,2019-11-02,HCMC,23_to_27,MALE
54943645,2020-04-16,Other Cities,23_to_27,FEMALE
46498992,2019-06-18,Other Cities,28_to_32,MALE
49926769,2019-10-22,Other Cities,23_to_27,MALE
2316359,2020-02-11,Other Cities,unknown,MALE
5807959,2019-03-05,Other Cities,33_to_37,MALE
5808835,2019-11-29,Other Cities,unknown,MALE
49103098,2019-09-18,HCMC,18_to_22,FEMALE
47474224,2020-02-23,Other Cities,28_to_32,MALE
58429818,2020-09-15,Unknown,unknown,FEMALE
44465262,2019-05-31,HCMC,18_to_22,FEMALE
19077141,2019-11-01,Other,23_to_27,FEMALE
50559847,2020-03-25,HCMC,>37,MALE
39993854,2017-09-18,HCMC,>37,MALE
42333365,2019-11-12,HCMC,33_to_37,FEMALE
41096011,2018-02-15,HCMC,23_to_27,MALE
58206618,2020-08-28,Other Cities,unknown,FEMALE
46202614,2019-10-29,HCMC,18_to_22,FEMALE
52321762,2020-01-16,Other Cities,18_to_22,FEMALE
49660265,2019-12-14,Other Cities,28_to_32,MALE
45013428,2019-09-26,HCMC,23_to_27,MALE
50177275,2020-03-04,Other Cities,>37,FEMALE
40686866,2020-02-09,HCMC,23_to_27,FEMALE
49655704,2020-04-27,Other Cities,23_to_27,MALE
41358212,2018-03-28,Other Cities,23_to_27,MALE
17939267,2017-12-19,Other Cities,23_to_27,MALE
45627704,2019-10-12,HCMC,18_to_22,FEMALE
41222230,2018-12-05,HCMC,28_to_32,MALE
45189575,2019-02-10,HCMC,>37,MALE
56068933,2020-07-23,Other Cities,33_to_37,FEMALE
36444439,2016-10-29,HCMC,28_to_32,FEMALE
46755054,2019-06-16,Other Cities,33_to_37,FEMALE
51073314,2019-11-24,Other Cities,23_to_27,MALE
53926975,2020-02-27,Other Cities,>37,MALE
44764227,2018-12-29,HN,18_to_22,MALE
38517427,2019-11-14,HCMC,28_to_32,MALE
35805409,2016-07-29,HCMC,23_to_27,MALE
6929644,2019-08-12,HCMC,23_to_27,FEMALE
47786011,2019-06-25,HCMC,18_to_22,MALE
44831915,2018-12-28,HCMC,18_to_22,FEMALE
43889142,2018-11-16,Other Cities,33_to_37,FEMALE
54580364,2020-03-24,HCMC,18_to_22,MALE
44522057,2019-11-13,Other Cities,28_to_32,MALE
2251677,2018-08-22,Other Cities,unknown,MALE
47413637,2020-12-08,Other Cities,unknown,FEMALE
41266883,2019-07-21,Other Cities,23_to_27,MALE
9052234,2018-05-02,HCMC,23_to_27,MALE
54184564,2020-03-14,Unknown,unknown,MALE
44529446,2019-01-01,HN,18_to_22,MALE
50685259,2019-11-25,HN,unknown,FEMALE
52158309,2019-12-29,Other Cities,>37,MALE
50990470,2019-11-21,HCMC,>37,MALE
45210068,2019-11-28,HCMC,23_to_27,MALE
5670178,2019-05-09,Other Cities,28_to_32,FEMALE
6422085,2019-10-13,Other,33_to_37,MALE
51503297,2019-12-14,HN,23_to_27,MALE
16253282,2019-05-27,HCMC,33_to_37,MALE
42222903,2019-04-27,HN,23_to_27,MALE
40722735,2018-01-13,Other,23_to_27,MALE
46388025,2019-07-20,Other Cities,23_to_27,FEMALE
8912751,2019-09-20,HCMC,28_to_32,MALE
36970875,2019-05-23,Other Cities,23_to_27,MALE
52347272,2020-01-06,HN,unknown,MALE
41126234,2019-11-11,HCMC,18_to_22,FEMALE
56743937,2020-09-06,Other,33_to_37,MALE
36998489,2020-01-28,Other Cities,23_to_27,MALE
32289030,2019-05-31,Unknown,unknown,MALE
48626041,2019-12-09,Other Cities,33_to_37,MALE
45893119,2019-05-10,HCMC,23_to_27,MALE
50253650,2019-11-18,Other Cities,>37,MALE
40938692,2018-02-02,Other Cities,>37,MALE
6205219,2019-10-11,HCMC,>37,MALE
42993261,2020-09-10,Other Cities,unknown,MALE
16944776,2019-11-24,Other Cities,23_to_27,FEMALE
51242924,2019-11-29,Other Cities,23_to_27,FEMALE
43884856,2020-01-24,Other,unknown,MALE
46227158,2019-04-26,Other,28_to_32,MALE
45871862,2019-09-23,HN,28_to_32,MALE
38961177,2019-12-26,Other Cities,28_to_32,MALE
36894195,2016-12-23,HCMC,23_to_27,MALE
41229919,2019-03-11,HCMC,23_to_27,MALE
25278110,2018-08-22,Other Cities,28_to_32,MALE
10724471,2019-12-11,HCMC,unknown,FEMALE
48390177,2020-06-19,HCMC,33_to_37,MALE
48993932,2020-01-03,HCMC,18_to_22,MALE
40899479,2018-01-26,Other,28_to_32,MALE
42342221,2018-09-30,HCMC,33_to_37,MALE
47397680,2020-11-07,Other Cities,>37,MALE
40182910,2018-01-22,HCMC,28_to_32,MALE
48471891,2020-01-27,Other Cities,unknown,FEMALE
55547242,2020-04-24,Unknown,unknown,FEMALE
53886634,2020-02-28,HCMC,23_to_27,MALE
35495533,2019-09-06,HCMC,18_to_22,MALE
2506375,2016-07-29,HCMC,28_to_32,MALE
4814015,2020-01-02,Other Cities,33_to_37,MALE
40110791,2018-07-27,HCMC,33_to_37,MALE
45618167,2019-02-12,Other Cities,23_to_27,MALE
44608981,2018-12-13,Unknown,unknown,FEMALE
50217252,2019-10-26,Other Cities,28_to_32,MALE
49288165,2019-09-18,Other Cities,>37,MALE
41349330,2018-05-09,Other Cities,28_to_32,MALE
40968984,2019-02-22,Other Cities,23_to_27,FEMALE
1784099,2018-02-15,Other Cities,28_to_32,FEMALE
50401059,2019-12-22,Other,18_to_22,MALE
36308078,2017-08-16,HN,28_to_32,MALE
35756803,2020-03-04,Other Cities,23_to_27,MALE
43531335,2018-10-30,HN,28_to_32,MALE
33352324,2018-02-26,HCMC,28_to_32,FEMALE
46527213,2019-07-02,HCMC,28_to_32,FEMALE
52435316,2020-01-10,HCMC,33_to_37,MALE
26618468,2020-03-27,Unknown,23_to_27,MALE
49831275,2020-03-13,Other Cities,28_to_32,MALE
48213780,2020-02-20,Other Cities,23_to_27,MALE
39187665,2018-09-19,HCMC,23_to_27,MALE
39793072,2017-08-30,HCMC,28_to_32,FEMALE
4312691,2020-01-14,Other Cities,unknown,MALE
43112281,2018-09-16,HCMC,23_to_27,FEMALE
56217985,2020-05-29,Other Cities,28_to_32,FEMALE
39101451,2018-05-21,HN,28_to_32,MALE
55066362,2020-11-10,Other Cities,28_to_32,MALE
41508049,2019-01-26,Other Cities,23_to_27,MALE
41571011,2018-04-11,Other Cities,23_to_27,FEMALE
40641021,2018-03-26,Other Cities,33_to_37,MALE
49526720,2019-12-22,Other Cities,23_to_27,FEMALE
20698986,2020-06-03,Other Cities,unknown,FEMALE
53179054,2020-02-04,Unknown,unknown,MALE
29196402,2019-12-16,Other Cities,unknown,MALE
51227110,2020-08-26,Other Cities,>37,FEMALE
41820070,2018-05-09,HCMC,28_to_32,FEMALE
42462923,2018-07-05,HCMC,28_to_32,MALE
43357031,2019-11-02,Other Cities,unknown,MALE
48706416,2019-09-11,HCMC,28_to_32,FEMALE
37509588,2017-08-22,HCMC,33_to_37,FEMALE
48442020,2019-08-01,HN,23_to_27,FEMALE
58053810,2020-08-21,Other Cities,unknown,MALE
26717793,2018-10-21,HN,23_to_27,FEMALE
11097250,2019-11-27,HCMC,33_to_37,MALE
50186597,2019-11-12,HCMC,unknown,FEMALE
9678966,2019-01-16,Other Cities,>37,MALE
24396784,2019-03-22,HCMC,28_to_32,FEMALE
47708046,2019-08-22,Other,23_to_27,FEMALE
40388553,2019-03-29,HCMC,28_to_32,MALE
49649000,2019-09-29,Other Cities,28_to_32,MALE
17604997,2019-03-11,HCMC,unknown,MALE
38586377,2019-08-29,HN,23_to_27,MALE
51162215,2019-11-29,Other Cities,28_to_32,MALE
42060489,2018-11-06,Other Cities,unknown,FEMALE
39583074,2017-11-11,HCMC,28_to_32,MALE
17896189,2018-09-19,Other Cities,23_to_27,FEMALE
56689550,2020-10-16,Other Cities,unknown,MALE
54498467,2020-11-06,Other Cities,23_to_27,MALE
42810137,2019-08-28,Other Cities,23_to_27,FEMALE
51013062,2019-11-22,HCMC,23_to_27,MALE
20455846,2016-11-07,Unknown,>37,MALE
19348418,2020-04-29,Other Cities,28_to_32,MALE
45637948,2019-02-19,HCMC,23_to_27,FEMALE
55327530,2020-08-18,Other Cities,unknown,MALE
53386051,2020-02-10,Other Cities,23_to_27,FEMALE
47140099,2019-09-10,HN,unknown,MALE
45241084,2019-03-01,Other Cities,28_to_32,FEMALE
54998743,2020-04-02,Other,18_to_22,FEMALE
46812216,2020-02-05,Other Cities,23_to_27,FEMALE
24495978,2018-09-10,Other Cities,unknown,FEMALE
30433860,2020-02-23,Other Cities,28_to_32,MALE
30148198,2018-11-11,HCMC,23_to_27,FEMALE
43516621,2018-12-06,Other Cities,28_to_32,MALE
54619775,2020-05-03,HN,28_to_32,MALE
36728985,2018-12-09,HCMC,28_to_32,FEMALE
27123280,2018-11-14,HCMC,33_to_37,MALE
39113642,2019-10-21,Other Cities,33_to_37,MALE
55003811,2020-04-03,HCMC,unknown,FEMALE
42893537,2018-08-12,HCMC,28_to_32,FEMALE
42638079,2018-09-25,HCMC,28_to_32,MALE
52657795,2020-01-22,Other Cities,18_to_22,MALE
48209846,2019-11-08,Other Cities,28_to_32,MALE
40046092,9920-05-31,HCMC,33_to_37,MALE
43687870,2018-10-31,Other Cities,23_to_27,MALE
49191375,2019-10-03,Other,28_to_32,MALE
55044853,2020-04-09,HCMC,23_to_27,FEMALE
53864185,2020-03-05,Other Cities,28_to_32,MALE
46989751,2019-09-12,HCMC,18_to_22,FEMALE
4817921,2019-09-22,HN,18_to_22,MALE
41244610,2018-05-17,HN,28_to_32,MALE
25885274,2016-10-16,HCMC,>37,FEMALE
43803378,2018-10-17,Other Cities,33_to_37,MALE
48071789,2019-07-09,Unknown,23_to_27,FEMALE
42166325,2018-06-27,Other Cities,23_to_27,MALE
53020235,2020-02-23,Other Cities,unknown,MALE
45981166,2020-02-17,HCMC,23_to_27,MALE
22122737,2020-02-19,HCMC,unknown,MALE
38677681,2017-11-24,HCMC,23_to_27,MALE
49923414,2019-10-13,Unknown,unknown,MALE
2155077,2020-02-01,Unknown,unknown,FEMALE
52282081,2020-02-26,HN,unknown,MALE
53772828,2020-03-08,Other Cities,>37,MALE
45645711,2019-02-15,HCMC,28_to_32,FEMALE
42239922,2019-09-17,HN,>37,MALE
52790368,2020-02-05,HN,28_to_32,MALE
32657002,2020-05-15,HCMC,28_to_32,FEMALE
22903121,2019-12-26,HCMC,28_to_32,MALE
43609917,2018-11-07,HCMC,23_to_27,MALE
30091481,2019-05-08,HCMC,28_to_32,MALE
57763228,2020-08-19,Other Cities,18_to_22,MALE
35765306,2019-08-07,HN,33_to_37,FEMALE
38977253,2018-02-14,Other Cities,28_to_32,FEMALE
55497430,2020-05-03,HCMC,18_to_22,MALE
41736980,2019-02-01,Other Cities,18_to_22,MALE
57493355,2020-07-30,HCMC,33_to_37,MALE
54334311,2020-03-12,HCMC,33_to_37,MALE
42954467,2018-08-18,Other Cities,33_to_37,MALE
41224189,2020-02-06,Other Cities,unknown,MALE
41530600,2018-04-07,Other Cities,23_to_27,MALE
51842248,2019-12-21,HN,unknown,MALE
40414457,2018-03-27,HCMC,28_to_32,MALE
57918109,2020-08-16,HN,>37,FEMALE
37721013,2018-11-27,HCMC,28_to_32,MALE
44522453,2019-03-25,HN,unknown,MALE
18551678,2018-12-20,HN,23_to_27,FEMALE
36378319,2016-10-31,HN,>37,MALE
47614376,2019-07-02,Other Cities,28_to_32,FEMALE
4114776,2019-10-24,Other,18_to_22,MALE
1093979,2019-08-01,Other Cities,unknown,MALE
3666873,2019-02-21,Unknown,33_to_37,MALE
52953002,2020-02-15,Other Cities,23_to_27,FEMALE
49340074,2019-09-16,HCMC,23_to_27,MALE
49762783,2019-10-06,Other Cities,>37,MALE
5467835,2020-03-02,HCMC,28_to_32,FEMALE
40571258,2017-12-19,Other Cities,28_to_32,MALE
45849892,2019-03-15,HN,>37,MALE
56820865,2020-07-04,HCMC,33_to_37,MALE
36750106,2019-12-03,Other,23_to_27,MALE
40315799,2018-06-19,Unknown,23_to_27,MALE
43454415,2018-10-12,Other Cities,28_to_32,MALE
41048329,2018-03-01,HCMC,>37,MALE
57150428,2020-07-22,Other Cities,33_to_37,MALE
44745606,2019-04-13,Other,23_to_27,MALE
44632466,2019-03-14,HCMC,23_to_27,FEMALE
45602626,2019-07-31,Other Cities,28_to_32,FEMALE
43871689,2018-11-02,HCMC,18_to_22,MALE
42169082,2019-03-17,Other Cities,18_to_22,FEMALE
40678078,2019-06-01,Other,23_to_27,FEMALE
33989575,2019-12-01,Other Cities,23_to_27,MALE
46660691,2019-11-02,HCMC,28_to_32,FEMALE
37563271,2019-07-04,HCMC,28_to_32,FEMALE
28857771,2017-12-06,HCMC,33_to_37,FEMALE
44149125,2020-01-31,HN,23_to_27,FEMALE
38928600,2017-06-04,Other Cities,33_to_37,FEMALE
7733833,2020-11-06,HN,33_to_37,FEMALE
42171993,2018-06-16,Other Cities,23_to_27,MALE
34435932,2020-02-08,HCMC,23_to_27,FEMALE
45225292,2020-07-08,HN,28_to_32,MALE
35650752,2016-07-15,Other Cities,unknown,MALE
48173068,2019-08-22,HCMC,>37,FEMALE
45064882,2019-01-13,HN,23_to_27,MALE
31374152,2018-04-19,Other Cities,23_to_27,MALE
50859603,2020-08-01,HCMC,>37,MALE
48845904,2019-09-07,HN,18_to_22,MALE
47879024,2019-06-28,Other,23_to_27,MALE
34070578,2019-02-28,HN,23_to_27,MALE
34478079,2019-05-24,HCMC,>37,FEMALE
49711647,2020-05-25,Other Cities,23_to_27,MALE
56010464,2020-05-30,Other Cities,23_to_27,FEMALE
46510295,2019-04-11,HCMC,28_to_32,FEMALE
56173427,2020-09-28,Other Cities,unknown,MALE
41856135,2020-01-20,Other,18_to_22,MALE
44762248,2019-01-10,Other Cities,unknown,FEMALE
47173495,2019-06-13,HCMC,>37,MALE
39839951,2019-11-04,HCMC,18_to_22,FEMALE
56785357,2020-07-02,HCMC,28_to_32,MALE
57039451,2020-07-10,Other Cities,unknown,FEMALE
58162198,2020-08-26,Other Cities,unknown,MALE
31443965,2017-07-27,Other,>37,MALE
8202635,2018-12-31,Other,>37,MALE
49133943,2019-11-11,Other Cities,18_to_22,MALE
42485116,2020-05-23,Other,unknown,FEMALE
2853911,2018-08-15,HN,>37,MALE
57099501,2020-08-06,HN,18_to_22,FEMALE
6463524,2020-02-08,Other Cities,>37,MALE
8145720,2019-09-20,Other Cities,unknown,MALE
48810550,2019-09-24,Other Cities,23_to_27,FEMALE
44599392,2020-05-12,Other Cities,33_to_37,MALE
6896729,2019-11-13,Ho Chi Minh City,33_to_37,FEMALE
52527229,2020-03-03,Other,unknown,MALE
51165548,2019-11-27,Other,unknown,MALE
52678556,2020-01-19,Other Cities,unknown,MALE
39183944,2018-02-25,HN,28_to_32,MALE
39215058,2018-12-31,HCMC,23_to_27,FEMALE
45800131,2019-07-07,HCMC,23_to_27,MALE
40539104,2017-12-19,Other Cities,unknown,FEMALE
43136410,2018-12-27,Other,28_to_32,FEMALE
48631511,2019-08-11,HCMC,33_to_37,MALE
47806354,2019-06-25,HN,23_to_27,FEMALE
28820648,2019-03-03,HCMC,23_to_27,MALE
39746885,2020-11-12,HCMC,18_to_22,MALE
45857098,2019-03-26,Other Cities,18_to_22,FEMALE
54861769,2020-03-30,Other Cities,28_to_32,FEMALE
29780974,2020-02-08,HCMC,28_to_32,MALE
39994955,2017-09-23,HCMC,28_to_32,MALE
45785346,2019-05-19,HCMC,23_to_27,MALE
22052853,2018-02-24,HN,33_to_37,MALE
43850000,2018-11-12,HN,33_to_37,MALE
31307655,2020-01-30,HN,>37,MALE
41798904,2018-05-10,HN,33_to_37,MALE
44399651,2018-12-28,HCMC,>37,MALE
49335218,2019-09-15,Other Cities,23_to_27,MALE
50160419,2020-10-15,HCMC,33_to_37,FEMALE
51733273,2019-12-16,Other Cities,28_to_32,FEMALE
35070887,2019-01-05,Other,28_to_32,MALE
43231096,2019-02-12,HCMC,18_to_22,MALE
38280925,2019-09-30,Other Cities,23_to_27,FEMALE
44965130,2020-02-01,HCMC,unknown,FEMALE
46381068,2019-08-18,HCMC,18_to_22,MALE
41843225,2018-08-03,HN,18_to_22,MALE
42451994,2018-08-05,Other Cities,18_to_22,MALE
39309103,2019-05-26,HCMC,23_to_27,MALE
16963258,2020-01-08,HCMC,33_to_37,MALE
35163560,2019-06-26,Other Cities,23_to_27,MALE
41657717,2018-08-12,Other,28_to_32,MALE
51783379,2020-01-22,HCMC,28_to_32,FEMALE
28172661,2018-03-29,HN,28_to_32,FEMALE
46338197,2019-12-27,Other Cities,>37,FEMALE
48968020,2019-08-30,Other Cities,23_to_27,MALE
44059383,2019-12-11,Other Cities,23_to_27,FEMALE
44076069,2018-11-02,HCMC,18_to_22,MALE
36980783,2017-06-06,Other,18_to_22,MALE
46974825,2019-05-03,Other,23_to_27,MALE
54856017,2020-03-28,Unknown,>37,MALE
43827403,2019-09-20,Other Cities,18_to_22,MALE
48907663,2019-08-30,Other,>37,MALE
34542683,2019-10-11,Other,28_to_32,MALE
35128983,2018-01-06,HCMC,28_to_32,FEMALE
49241894,2019-11-12,Other Cities,unknown,FEMALE
51253261,2020-02-22,Other Cities,unknown,FEMALE
42534173,2018-07-21,Other Cities,28_to_32,MALE
55532716,2020-08-14,Other Cities,28_to_32,MALE
34292758,2020-09-02,HN,33_to_37,MALE
54937811,2020-03-31,HCMC,18_to_22,MALE
48387978,2019-11-09,Other,23_to_27,MALE
47448038,2019-05-31,HN,18_to_22,FEMALE
42940131,2018-09-07,HCMC,28_to_32,MALE
51994121,2020-01-16,Other Cities,unknown,MALE
53405522,2020-04-30,HCMC,23_to_27,MALE
27527361,2019-08-17,HN,28_to_32,MALE
41876675,2018-05-24,Unknown,18_to_22,FEMALE
39819942,2017-10-25,Other Cities,28_to_32,FEMALE
50131589,2019-10-22,Other Cities,>37,FEMALE
53345735,2020-02-28,HCMC,18_to_22,MALE
27302209,2020-01-24,HCMC,23_to_27,MALE
45150801,2019-10-23,HN,33_to_37,MALE
38577470,2019-12-25,HN,28_to_32,MALE
44332190,2020-03-19,HCMC,>37,FEMALE
46817530,2019-04-24,HN,18_to_22,MALE
48267376,2019-12-24,HN,18_to_22,MALE
45031858,2019-01-26,HN,>37,FEMALE
56716976,2020-06-25,Other,23_to_27,MALE
1913011,2019-10-04,Other Cities,28_to_32,MALE
45479887,2019-05-08,HCMC,23_to_27,MALE
48452279,2019-11-10,HCMC,18_to_22,FEMALE
54811542,2020-03-26,Other Cities,33_to_37,MALE
21817611,2018-12-08,Unknown,>37,FEMALE
46948765,2019-05-12,HCMC,>37,FEMALE
51219929,2019-12-18,Other Cities,33_to_37,MALE
35278033,2019-05-29,HCMC,23_to_27,MALE
46663469,2019-04-10,Other Cities,18_to_22,FEMALE
53579634,2020-04-15,Other Cities,33_to_37,MALE
41870951,2019-05-07,Unknown,28_to_32,FEMALE
44223577,2019-10-29,HCMC,28_to_32,MALE
47560361,2019-08-27,Other Cities,33_to_37,FEMALE
8964401,2020-01-31,HCMC,23_to_27,FEMALE
48262443,2019-07-31,HCMC,33_to_37,MALE
41831960,2019-07-28,Other Cities,28_to_32,FEMALE
50040397,2020-02-25,HCMC,18_to_22,FEMALE
47525253,2019-12-09,HCMC,18_to_22,MALE
39098007,2019-08-07,HCMC,23_to_27,MALE
22851257,2019-03-05,HCMC,18_to_22,MALE
56445015,2020-06-10,Other,18_to_22,FEMALE
50524919,2019-11-06,Other Cities,28_to_32,MALE
50430242,2019-11-02,Other Cities,18_to_22,FEMALE
50841969,2019-11-16,Other Cities,28_to_32,MALE
47710925,2019-06-18,HCMC,unknown,MALE
55717087,2020-05-12,Other Cities,18_to_22,MALE
50077296,2019-10-21,HN,unknown,FEMALE
48276909,2019-07-23,Other Cities,unknown,MALE
53495729,2020-03-10,Other Cities,23_to_27,MALE
13960083,2018-12-04,HCMC,23_to_27,MALE
49218407,2019-09-08,Other Cities,23_to_27,MALE
48523666,2019-10-27,Unknown,unknown,FEMALE
53771478,2020-02-19,Unknown,18_to_22,MALE
36384065,2019-01-18,Other Cities,>37,MALE
56708425,2020-08-16,Unknown,unknown,FEMALE
38785276,2020-03-27,Other Cities,33_to_37,MALE
47131186,2019-11-29,HCMC,unknown,FEMALE
27129255,2020-02-16,HCMC,>37,FEMALE
50552653,2019-11-06,Other Cities,unknown,FEMALE
52913133,2020-06-20,Other Cities,33_to_37,FEMALE
43771767,2019-05-12,Other Cities,23_to_27,MALE
46917574,2019-09-10,Other Cities,23_to_27,MALE
37660817,2019-03-18,Other,28_to_32,MALE
9041454,2019-03-04,HCMC,23_to_27,MALE
35772529,2016-07-28,HN,28_to_32,FEMALE
49067698,2020-08-13,Other Cities,unknown,FEMALE
41624485,2018-04-17,Other Cities,unknown,FEMALE
796379,2017-12-04,Other Cities,33_to_37,MALE
46404557,2019-04-06,HCMC,33_to_37,MALE
40270777,2017-11-28,HCMC,28_to_32,MALE
17574477,2019-04-24,Other Cities,23_to_27,MALE
32020088,2016-09-16,HN,23_to_27,MALE
45932217,2020-08-11,Other Cities,18_to_22,MALE
33527677,2017-12-20,HN,23_to_27,MALE
39245318,2018-12-20,Unknown,23_to_27,MALE
3464946,2019-06-25,Other Cities,>37,MALE
49638527,2019-10-13,Unknown,23_to_27,MALE
45462538,2019-02-28,Other Cities,23_to_27,MALE
9393571,2020-05-03,Other Cities,>37,MALE
56222653,2020-06-16,Other Cities,33_to_37,MALE
56408197,2020-06-22,Other Cities,>37,FEMALE
14078851,2020-02-19,Other Cities,28_to_32,MALE
45866606,2019-02-22,Other Cities,28_to_32,FEMALE
44446452,2019-05-23,HN,33_to_37,MALE
46240050,2019-06-14,HN,18_to_22,MALE
45996304,2020-09-09,Other Cities,33_to_37,MALE
54841983,2020-04-12,Other Cities,23_to_27,MALE
12343777,2019-11-13,HCMC,18_to_22,FEMALE
46077937,2019-03-03,Other Cities,23_to_27,MALE
40630447,2018-05-16,Other Cities,28_to_32,MALE
22786715,2017-03-03,HCMC,unknown,MALE
41385522,2019-03-14,Other,23_to_27,FEMALE
34925312,2018-04-12,Other,23_to_27,MALE
20568671,2017-04-14,HN,23_to_27,MALE
48400019,2020-01-09,HN,18_to_22,FEMALE
33358098,2020-06-07,Other Cities,33_to_37,MALE
41081379,2019-04-13,HCMC,>37,MALE
46509445,2019-04-08,Other Cities,unknown,MALE
56317879,2020-06-17,Other Cities,unknown,FEMALE
41569243,2018-04-12,HCMC,33_to_37,MALE
36991093,2017-01-02,Other Cities,>37,FEMALE
47669625,2019-06-29,HN,18_to_22,FEMALE
46930667,2019-04-26,Other Cities,23_to_27,MALE
47065197,2019-12-28,Other Cities,23_to_27,FEMALE
38450633,2019-03-25,Other Cities,unknown,FEMALE
41863894,2018-11-30,HCMC,23_to_27,FEMALE
1741012,2017-08-04,HCMC,28_to_32,FEMALE
47873121,2019-09-07,Other,unknown,FEMALE
3064725,2017-04-10,HCMC,28_to_32,MALE
41402333,2018-03-31,Other,23_to_27,MALE
53864357,2020-03-13,Other Cities,23_to_27,MALE
10485215,2019-03-19,HCMC,unknown,FEMALE
29818550,2019-12-25,HCMC,33_to_37,MALE
56157634,2020-10-11,Other Cities,unknown,MALE
51814862,2019-12-19,Unknown,unknown,MALE
42257271,2018-06-26,Other Cities,28_to_32,MALE
50003502,2020-02-13,Other Cities,23_to_27,MALE
54859489,2020-03-28,Other Cities,18_to_22,FEMALE
40270555,2019-01-31,HCMC,28_to_32,MALE
41470942,2018-04-18,Other Cities,28_to_32,MALE
6746432,2020-05-02,HCMC,23_to_27,FEMALE
39177562,2019-12-03,HN,18_to_22,MALE
28923347,2018-04-08,Other Cities,23_to_27,FEMALE
36910469,2016-12-30,HCMC,23_to_27,FEMALE
39910049,2018-03-29,HN,23_to_27,MALE
38283720,2017-03-15,Other Cities,28_to_32,MALE
48021526,2019-09-06,Other Cities,23_to_27,FEMALE
53716375,2020-02-25,HCMC,23_to_27,MALE
53085333,2020-01-31,HCMC,unknown,FEMALE
29491574,2018-09-25,HCMC,33_to_37,MALE
44936521,2019-01-10,Other Cities,>37,MALE
44494537,2019-07-31,Other Cities,23_to_27,MALE
54004678,2020-03-07,Other Cities,unknown,MALE
30561763,2019-07-17,HN,unknown,FEMALE
42494550,2019-11-16,Other Cities,28_to_32,MALE
